#ASSMT_CD,HIGHEST_RECENT_IND,LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,SUBGRP_DESC,TEST_CMPNT_TYP_CD,NATIONAL_NUM_TESTED_CNT,STATE_NUM_TESTED_CNT,DSTRCT_NUM_TESTED_CNT,INSTN_NUM_TESTED_CNT,NATIONAL_AVG_SCORE_VAL,STATE_AVG_SCORE_VAL,DSTRCT_AVG_SCORE_VAL,INSTN_AVG_SCORE_VAL
"SAT","Highest","2023-24","710","Paulding County","0101","Hiram High School","All Students","Combined Test Score","1973891.","32979","599","76.3","505","1043.6","1018.1","995.2"
"SAT","Highest","2023-24","710","Paulding County","0101","Hiram High School","All Students","Essay Analysis Score - New","250976.0","33","TFS","TFS","3","3.5","TFS","TFS"
"SAT","Highest","2023-24","710","Paulding County","0101","Hiram High School","All Students","Essay Reading Score - New","250976.0","33","TFS","TFS","4","4.5","TFS","TFS"
"SAT","Highest","2023-24","710","Paulding County","0101","Hiram High School","All Students","Essay Total","250976.0","33","TFS","TFS","5","13.3","TFS","TFS"
"SAT","Highest","2023-24","710","Paulding County","0101","Hiram High School","All Students","Essay Writing Score - New","250976.0","33","TFS","TFS","5","5.4","TFS","TFS"
"SAT","Highest","2023-24","710","Paulding County","0101","Hiram High School","All Students","Math Section Score - New","1973891.","37143","721","97","505","505.4","485.8","474.3"
"SAT","Highest","2023-24","710","Paulding County","0101","Hiram High School","All Students","Reading Test  Score - New","1973891.","30895","538","66","N/A","272.2","270.5","264.5"
"SAT","Highest","2023-24","710","Paulding County","0101","Hiram High School","All Students","WritLang Test  Score - New","1973891.","30900","538","66","N/A","266","261.8","256.4"
"SAT","Highest","2023-24","710","Paulding County","0106","South Paulding High School","All Students","Combined Test Score","1973891.","32979","599","86.3","505","1043.6","1018.1","970.7"
"SAT","Highest","2023-24","710","Paulding County","0106","South Paulding High School","All Students","Math Section Score - New","1973891.","37143","721","105","505","505.4","485.8","475.1"
"SAT","Highest","2023-24","710","Paulding County","0106","South Paulding High School","All Students","Reading Test  Score - New","1973891.","30895","538","77","N/A","272.2","270.5","253.1"
"SAT","Highest","2023-24","710","Paulding County","0106","South Paulding High School","All Students","WritLang Test  Score - New","1973891.","30900","538","77","N/A","266","261.8","242.5"
"SAT","Highest","2023-24","710","Paulding County","0109","North Paulding High School","All Students","Combined Test Score","1973891.","32979","599","232.3","505","1043.6","1018.1","1043.2"
"SAT","Highest","2023-24","710","Paulding County","0109","North Paulding High School","All Students","Math Section Score - New","1973891.","37143","721","273","505","505.4","485.8","498.5"
"SAT","Highest","2023-24","710","Paulding County","0109","North Paulding High School","All Students","Reading Test  Score - New","1973891.","30895","538","212","N/A","272.2","270.5","277"
"SAT","Highest","2023-24","710","Paulding County","0109","North Paulding High School","All Students","WritLang Test  Score - New","1973891.","30900","538","212","N/A","266","261.8","267.6"
"SAT","Highest","2023-24","710","Paulding County","0292","East Paulding High School","All Students","Combined Test Score","1973891.","32979","599","104.7","505","1043.6","1018.1","994.7"
"SAT","Highest","2023-24","710","Paulding County","0292","East Paulding High School","All Students","Math Section Score - New","1973891.","37143","721","124","505","505.4","485.8","474.5"
"SAT","Highest","2023-24","710","Paulding County","0292","East Paulding High School","All Students","Reading Test  Score - New","1973891.","30895","538","95","N/A","272.2","270.5","264.1"
"SAT","Highest","2023-24","710","Paulding County","0292","East Paulding High School","All Students","WritLang Test  Score - New","1973891.","30900","538","95","N/A","266","261.8","256.1"
"SAT","Highest","2023-24","710","Paulding County","2552","Paulding County High School","All Students","Combined Test Score","1973891.","32979","599","99.3","505","1043.6","1018.1","1043.3"
"SAT","Highest","2023-24","710","Paulding County","2552","Paulding County High School","All Students","Math Section Score - New","1973891.","37143","721","122","505","505.4","485.8","487"
"SAT","Highest","2023-24","710","Paulding County","2552","Paulding County High School","All Students","Reading Test  Score - New","1973891.","30895","538","88","N/A","272.2","270.5","281.3"
"SAT","Highest","2023-24","710","Paulding County","2552","Paulding County High School","All Students","WritLang Test  Score - New","1973891.","30900","538","88","N/A","266","261.8","275"
"SAT","Highest","2023-24","711","Peach County","2052","Peach County High School","All Students","Combined Test Score","1973891.","32979","47.3","47.3","505","1043.6","958.4","958.4"
"SAT","Highest","2023-24","711","Peach County","2052","Peach County High School","All Students","Math Section Score - New","1973891.","37143","60","60","505","505.4","451.3","451.3"
"SAT","Highest","2023-24","711","Peach County","2052","Peach County High School","All Students","Reading Test  Score - New","1973891.","30895","41","41","N/A","272.2","257.8","257.8"
"SAT","Highest","2023-24","711","Peach County","2052","Peach County High School","All Students","WritLang Test  Score - New","1973891.","30900","41","41","N/A","266","249.3","249.3"
"SAT","Highest","2023-24","712","Pickens County","0198","Pickens County High School","All Students","Combined Test Score","1973891.","32979","93.7","93.7","505","1043.6","1026.2","1026.2"
"SAT","Highest","2023-24","712","Pickens County","0198","Pickens County High School","All Students","Math Section Score - New","1973891.","37143","105","105","505","505.4","499.2","499.2"
"SAT","Highest","2023-24","712","Pickens County","0198","Pickens County High School","All Students","Reading Test  Score - New","1973891.","30895","88","88","N/A","272.2","266","266"
"SAT","Highest","2023-24","712","Pickens County","0198","Pickens County High School","All Students","WritLang Test  Score - New","1973891.","30900","88","88","N/A","266","260.9","260.9"
"SAT","Highest","2023-24","713","Pierce County","0182","Pierce County High School","All Students","Combined Test Score","1973891.","32979","58","58","505","1043.6","1071.6","1071.6"
"SAT","Highest","2023-24","713","Pierce County","0182","Pierce County High School","All Students","Math Section Score - New","1973891.","37143","66","66","505","505.4","526.8","526.8"
"SAT","Highest","2023-24","713","Pierce County","0182","Pierce County High School","All Students","Reading Test  Score - New","1973891.","30895","54","54","N/A","272.2","278.1","278.1"
"SAT","Highest","2023-24","713","Pierce County","0182","Pierce County High School","All Students","WritLang Test  Score - New","1973891.","30900","54","54","N/A","266","266.7","266.7"
"SAT","Highest","2023-24","714","Pike County","0194","Pike County High School","All Students","Combined Test Score","1973891.","32979","63.7","63.7","505","1043.6","1069.9","1069.9"
"SAT","Highest","2023-24","714","Pike County","0194","Pike County High School","All Students","Math Section Score - New","1973891.","37143","71","71","505","505.4","506.1","506.1"
"SAT","Highest","2023-24","714","Pike County","0194","Pike County High School","All Students","Reading Test  Score - New","1973891.","30895","60","60","N/A","272.2","290.5","290.5"
"SAT","Highest","2023-24","714","Pike County","0194","Pike County High School","All Students","WritLang Test  Score - New","1973891.","30900","60","60","N/A","266","273.3","273.3"
"SAT","Highest","2023-24","715","Polk County","0102","Rockmart High School","All Students","Combined Test Score","1973891.","32979","64.3","29.3","505","1043.6","1030.7","1012.8"
"SAT","Highest","2023-24","715","Polk County","0102","Rockmart High School","All Students","Math Section Score - New","1973891.","37143","77","38","505","505.4","496.2","483.2"
"SAT","Highest","2023-24","715","Polk County","0102","Rockmart High School","All Students","Reading Test  Score - New","1973891.","30895","58","25","N/A","272.2","272.8","272.4"
"SAT","Highest","2023-24","715","Polk County","0102","Rockmart High School","All Students","WritLang Test  Score - New","1973891.","30900","58","25","N/A","266","261.7","257.2"
"SAT","Highest","2023-24","715","Polk County","5050","Cedartown High School","All Students","Combined Test Score","1973891.","32979","64.3","35","505","1043.6","1030.7","1047.2"
"SAT","Highest","2023-24","715","Polk County","5050","Cedartown High School","All Students","Math Section Score - New","1973891.","37143","77","39","505","505.4","496.2","509"
"SAT","Highest","2023-24","715","Polk County","5050","Cedartown High School","All Students","Reading Test  Score - New","1973891.","30895","58","33","N/A","272.2","272.8","273"
"SAT","Highest","2023-24","715","Polk County","5050","Cedartown High School","All Students","WritLang Test  Score - New","1973891.","30900","58","33","N/A","266","261.7","265.2"
"SAT","Highest","2023-24","716","Pulaski County","2050","Hawkinsville High School","All Students","Combined Test Score","1973891.","32979","15.3","15.3","505","1043.6","982.5","982.5"
"SAT","Highest","2023-24","716","Pulaski County","2050","Hawkinsville High School","All Students","Math Section Score - New","1973891.","37143","18","18","505","505.4","463.9","463.9"
"SAT","Highest","2023-24","716","Pulaski County","2050","Hawkinsville High School","All Students","Reading Test  Score - New","1973891.","30895","14","14","N/A","272.2","271.4","271.4"
"SAT","Highest","2023-24","716","Pulaski County","2050","Hawkinsville High School","All Students","WritLang Test  Score - New","1973891.","30900","14","14","N/A","266","247.1","247.1"
"SAT","Highest","2023-24","717","Putnam County","0114","Putnam County High School","All Students","Combined Test Score","1973891.","32979","25.3","25.3","505","1043.6","1016.7","1016.7"
"SAT","Highest","2023-24","717","Putnam County","0114","Putnam County High School","All Students","Math Section Score - New","1973891.","37143","28","28","505","505.4","487.1","487.1"
"SAT","Highest","2023-24","717","Putnam County","0114","Putnam County High School","All Students","Reading Test  Score - New","1973891.","30895","24","24","N/A","272.2","270.8","270.8"
"SAT","Highest","2023-24","717","Putnam County","0114","Putnam County High School","All Students","WritLang Test  Score - New","1973891.","30900","24","24","N/A","266","258.8","258.8"
"SAT","Highest","2023-24","719","Rabun County","0177","Rabun County High School","All Students","Combined Test Score","1973891.","32979","32","32","505","1043.6","1024.4","1024.4"
"SAT","Highest","2023-24","719","Rabun County","0177","Rabun County High School","All Students","Math Section Score - New","1973891.","37143","36","36","505","505.4","504.4","504.4"
"SAT","Highest","2023-24","719","Rabun County","0177","Rabun County High School","All Students","Reading Test  Score - New","1973891.","30895","30","30","N/A","272.2","264.3","264.3"
"SAT","Highest","2023-24","719","Rabun County","0177","Rabun County High School","All Students","WritLang Test  Score - New","1973891.","30900","30","30","N/A","266","255.7","255.7"
"SAT","Highest","2023-24","720","Randolph County","0201","Randolph Clay High School","All Students","Combined Test Score","1973891.","32979","TFS","TFS","505","1043.6","TFS","TFS"
"SAT","Highest","2023-24","720","Randolph County","0201","Randolph Clay High School","All Students","Math Section Score - New","1973891.","37143","TFS","TFS","505","505.4","TFS","TFS"
"SAT","Highest","2023-24","720","Randolph County","0201","Randolph Clay High School","All Students","Reading Test  Score - New","1973891.","30895","TFS","TFS","N/A","272.2","TFS","TFS"
"SAT","Highest","2023-24","720","Randolph County","0201","Randolph Clay High School","All Students","WritLang Test  Score - New","1973891.","30900","TFS","TFS","N/A","266","TFS","TFS"
"SAT","Highest","2023-24","721","Richmond County","0100","Cross Creek High School","All Students","Combined Test Score","1973891.","32979","349.3","19.7","505","1043.6","951.9","864.8"
"SAT","Highest","2023-24","721","Richmond County","0100","Cross Creek High School","All Students","Math Section Score - New","1973891.","37143","432","33","505","505.4","452.1","419.4"
"SAT","Highest","2023-24","721","Richmond County","0100","Cross Creek High School","All Students","Reading Test  Score - New","1973891.","30895","308","13","N/A","272.2","253.3","222.3"
"SAT","Highest","2023-24","721","Richmond County","0100","Cross Creek High School","All Students","WritLang Test  Score - New","1973891.","30900","308","13","N/A","266","246.5","223.1"
"SAT","Highest","2023-24","721","Richmond County","1052","Butler High School","All Students","Combined Test Score","1973891.","32979","349.3","20","505","1043.6","951.9","847.1"
"SAT","Highest","2023-24","721","Richmond County","1052","Butler High School","All Students","Math Section Score - New","1973891.","37143","432","26","505","505.4","452.1","398.8"
"SAT","Highest","2023-24","721","Richmond County","1052","Butler High School","All Students","Reading Test  Score - New","1973891.","30895","308","17","N/A","272.2","253.3","232.9"
"SAT","Highest","2023-24","721","Richmond County","1052","Butler High School","All Students","WritLang Test  Score - New","1973891.","30900","308","17","N/A","266","246.5","215.3"
"SAT","Highest","2023-24","721","Richmond County","2056","Hephzibah High School","All Students","Combined Test Score","1973891.","32979","349.3","37.7","505","1043.6","951.9","854.3"
"SAT","Highest","2023-24","721","Richmond County","2056","Hephzibah High School","All Students","Math Section Score - New","1973891.","37143","432","55","505","505.4","452.1","409.5"
"SAT","Highest","2023-24","721","Richmond County","2056","Hephzibah High School","All Students","Reading Test  Score - New","1973891.","30895","308","29","N/A","272.2","253.3","225.2"
"SAT","Highest","2023-24","721","Richmond County","2056","Hephzibah High School","All Students","WritLang Test  Score - New","1973891.","30900","308","29","N/A","266","246.5","219.7"
"SAT","Highest","2023-24","721","Richmond County","2574","Westside High School","All Students","Combined Test Score","1973891.","32979","349.3","42.7","505","1043.6","951.9","934.2"
"SAT","Highest","2023-24","721","Richmond County","2574","Westside High School","All Students","Math Section Score - New","1973891.","37143","432","50","505","505.4","452.1","453.2"
"SAT","Highest","2023-24","721","Richmond County","2574","Westside High School","All Students","Reading Test  Score - New","1973891.","30895","308","39","N/A","272.2","253.3","248.7"
"SAT","Highest","2023-24","721","Richmond County","2574","Westside High School","All Students","WritLang Test  Score - New","1973891.","30900","308","39","N/A","266","246.5","232.3"
"SAT","Highest","2023-24","721","Richmond County","3054","Glenn Hills High School","All Students","Combined Test Score","1973891.","32979","349.3","26.7","505","1043.6","951.9","825.1"
"SAT","Highest","2023-24","721","Richmond County","3054","Glenn Hills High School","All Students","Math Section Score - New","1973891.","37143","432","30","505","505.4","452.1","392.7"
"SAT","Highest","2023-24","721","Richmond County","3054","Glenn Hills High School","All Students","Reading Test  Score - New","1973891.","30895","308","25","N/A","272.2","253.3","224.8"
"SAT","Highest","2023-24","721","Richmond County","3054","Glenn Hills High School","All Students","WritLang Test  Score - New","1973891.","30900","308","25","N/A","266","246.5","207.6"
"SAT","Highest","2023-24","721","Richmond County","3556","Johnson Magnet","All Students","Combined Test Score","1973891.","32979","349.3","52.7","505","1043.6","951.9","1064.3"
"SAT","Highest","2023-24","721","Richmond County","3556","Johnson Magnet","All Students","Math Section Score - New","1973891.","37143","432","58","505","505.4","452.1","502.9"
"SAT","Highest","2023-24","721","Richmond County","3556","Johnson Magnet","All Students","Reading Test  Score - New","1973891.","30895","308","50","N/A","272.2","253.3","285"
"SAT","Highest","2023-24","721","Richmond County","3556","Johnson Magnet","All Students","WritLang Test  Score - New","1973891.","30900","308","50","N/A","266","246.5","276.4"
"SAT","Highest","2023-24","721","Richmond County","3756","Josey High School","All Students","Combined Test Score","1973891.","32979","349.3","10.7","505","1043.6","951.9","859.9"
"SAT","Highest","2023-24","721","Richmond County","3756","Josey High School","All Students","Math Section Score - New","1973891.","37143","432","14","505","505.4","452.1","402.1"
"SAT","Highest","2023-24","721","Richmond County","3756","Josey High School","All Students","Reading Test  Score - New","1973891.","30895","308","TFS","N/A","272.2","253.3","TFS"
"SAT","Highest","2023-24","721","Richmond County","3756","Josey High School","All Students","WritLang Test  Score - New","1973891.","30900","308","TFS","N/A","266","246.5","TFS"
"SAT","Highest","2023-24","721","Richmond County","4060","Academy of Richmond County High School","All Students","Combined Test Score","1973891.","32979","349.3","77","505","1043.6","951.9","965.5"
"SAT","Highest","2023-24","721","Richmond County","4060","Academy of Richmond County High School","All Students","Math Section Score - New","1973891.","37143","432","95","505","505.4","452.1","464.3"
"SAT","Highest","2023-24","721","Richmond County","4060","Academy of Richmond County High School","All Students","Reading Test  Score - New","1973891.","30895","308","68","N/A","272.2","253.3","252.6"
"SAT","Highest","2023-24","721","Richmond County","4060","Academy of Richmond County High School","All Students","WritLang Test  Score - New","1973891.","30900","308","68","N/A","266","246.5","248.5"
"SAT","Highest","2023-24","721","Richmond County","4562","Davidson Magnet School","All Students","Combined Test Score","1973891.","32979","349.3","41","505","1043.6","951.9","1114.8"
"SAT","Highest","2023-24","721","Richmond County","4562","Davidson Magnet School","All Students","Math Section Score - New","1973891.","37143","432","43","505","505.4","452.1","529.1"
"SAT","Highest","2023-24","721","Richmond County","4562","Davidson Magnet School","All Students","Reading Test  Score - New","1973891.","30895","308","40","N/A","272.2","253.3","290"
"SAT","Highest","2023-24","721","Richmond County","4562","Davidson Magnet School","All Students","WritLang Test  Score - New","1973891.","30900","308","40","N/A","266","246.5","295.8"
"SAT","Highest","2023-24","721","Richmond County","5566","Laney High School","All Students","Combined Test Score","1973891.","32979","349.3","21.3","505","1043.6","951.9","909.4"
"SAT","Highest","2023-24","721","Richmond County","5566","Laney High School","All Students","Math Section Score - New","1973891.","37143","432","28","505","505.4","452.1","445"
"SAT","Highest","2023-24","721","Richmond County","5566","Laney High School","All Students","Reading Test  Score - New","1973891.","30895","308","18","N/A","272.2","253.3","233.9"
"SAT","Highest","2023-24","721","Richmond County","5566","Laney High School","All Students","WritLang Test  Score - New","1973891.","30900","308","18","N/A","266","246.5","230.6"
"SAT","Highest","2023-24","722","Rockdale County","0106","Z_Rockdale Career Academy","All Students","Combined Test Score","1973891.","32979","338","TFS","505","1043.6","991.4","TFS"
"SAT","Highest","2023-24","722","Rockdale County","0106","Z_Rockdale Career Academy","All Students","Math Section Score - New","1973891.","37143","402","TFS","505","505.4","471.4","TFS"
"SAT","Highest","2023-24","722","Rockdale County","0106","Z_Rockdale Career Academy","All Students","Reading Test  Score - New","1973891.","30895","306","TFS","N/A","272.2","263.5","TFS"
"SAT","Highest","2023-24","722","Rockdale County","0106","Z_Rockdale Career Academy","All Students","WritLang Test  Score - New","1973891.","30900","306","TFS","N/A","266","256.5","TFS"
"SAT","Highest","2023-24","722","Rockdale County","0176","Heritage High School","All Students","Combined Test Score","1973891.","32979","338","130.7","505","1043.6","991.4","954.1"
"SAT","Highest","2023-24","722","Rockdale County","0176","Heritage High School","All Students","Math Section Score - New","1973891.","37143","402","164","505","505.4","471.4","450.9"
"SAT","Highest","2023-24","722","Rockdale County","0176","Heritage High School","All Students","Reading Test  Score - New","1973891.","30895","306","114","N/A","272.2","263.5","253.5"
"SAT","Highest","2023-24","722","Rockdale County","0176","Heritage High School","All Students","WritLang Test  Score - New","1973891.","30900","306","114","N/A","266","256.5","249.6"
"SAT","Highest","2023-24","722","Rockdale County","0192","Salem High School","All Students","Combined Test Score","1973891.","32979","338","55.3","505","1043.6","991.4","904.4"
"SAT","Highest","2023-24","722","Rockdale County","0192","Salem High School","All Students","Math Section Score - New","1973891.","37143","402","62","505","505.4","471.4","425.3"
"SAT","Highest","2023-24","722","Rockdale County","0192","Salem High School","All Students","Reading Test  Score - New","1973891.","30895","306","52","N/A","272.2","263.5","245.8"
"SAT","Highest","2023-24","722","Rockdale County","0192","Salem High School","All Students","WritLang Test  Score - New","1973891.","30900","306","52","N/A","266","256.5","233.3"
"SAT","Highest","2023-24","722","Rockdale County","3052","Rockdale County High School","All Students","Combined Test Score","1973891.","32979","338","151","505","1043.6","991.4","1055.8"
"SAT","Highest","2023-24","722","Rockdale County","3052","Rockdale County High School","All Students","Math Section Score - New","1973891.","37143","402","175","505","505.4","471.4","506.5"
"SAT","Highest","2023-24","722","Rockdale County","3052","Rockdale County High School","All Students","Reading Test  Score - New","1973891.","30895","306","139","N/A","272.2","263.5","278.4"
"SAT","Highest","2023-24","722","Rockdale County","3052","Rockdale County High School","All Students","WritLang Test  Score - New","1973891.","30900","306","139","N/A","266","256.5","270.9"
"SAT","Highest","2023-24","723","Schley County","0101","Schley Middle High School","All Students","Combined Test Score","1973891.","32979","26.3","26.3","505","1043.6","1024.3","1024.3"
"SAT","Highest","2023-24","723","Schley County","0101","Schley Middle High School","All Students","Math Section Score - New","1973891.","37143","29","29","505","505.4","475.9","475.9"
"SAT","Highest","2023-24","723","Schley County","0101","Schley Middle High School","All Students","Reading Test  Score - New","1973891.","30895","25","25","N/A","272.2","276.8","276.8"
"SAT","Highest","2023-24","723","Schley County","0101","Schley Middle High School","All Students","WritLang Test  Score - New","1973891.","30900","25","25","N/A","266","271.6","271.6"
"SAT","Highest","2023-24","724","Screven County","4052","Screven County High School","All Students","Combined Test Score","1973891.","32979","17.7","17.7","505","1043.6","1040.3","1040.3"
"SAT","Highest","2023-24","724","Screven County","4052","Screven County High School","All Students","Math Section Score - New","1973891.","37143","23","23","505","505.4","508.3","508.3"
"SAT","Highest","2023-24","724","Screven County","4052","Screven County High School","All Students","Reading Test  Score - New","1973891.","30895","15","15","N/A","272.2","270","270"
"SAT","Highest","2023-24","724","Screven County","4052","Screven County High School","All Students","WritLang Test  Score - New","1973891.","30900","15","15","N/A","266","262","262"
"SAT","Highest","2023-24","725","Seminole County","0196","Seminole County Middle/High School","All Students","Combined Test Score","1973891.","32979","21","21","505","1043.6","960","960"
"SAT","Highest","2023-24","725","Seminole County","0196","Seminole County Middle/High School","All Students","Math Section Score - New","1973891.","37143","21","21","505","505.4","465.7","465.7"
"SAT","Highest","2023-24","725","Seminole County","0196","Seminole County Middle/High School","All Students","Reading Test  Score - New","1973891.","30895","21","21","N/A","272.2","248.6","248.6"
"SAT","Highest","2023-24","725","Seminole County","0196","Seminole County Middle/High School","All Students","WritLang Test  Score - New","1973891.","30900","21","21","N/A","266","245.7","245.7"
"SAT","Highest","2023-24","726","Griffin-Spalding County","0101","Spalding High School","All Students","Combined Test Score","1973891.","32979","153","76","505","1043.6","934.2","985.6"
"SAT","Highest","2023-24","726","Griffin-Spalding County","0101","Spalding High School","All Students","Math Section Score - New","1973891.","37143","177","88","505","505.4","452.8","475.5"
"SAT","Highest","2023-24","726","Griffin-Spalding County","0101","Spalding High School","All Students","Reading Test  Score - New","1973891.","30895","141","70","N/A","272.2","246.5","260.1"
"SAT","Highest","2023-24","726","Griffin-Spalding County","0101","Spalding High School","All Students","WritLang Test  Score - New","1973891.","30900","141","70","N/A","266","234.9","250"
"SAT","Highest","2023-24","726","Griffin-Spalding County","0187","Griffin High School","All Students","Combined Test Score","1973891.","32979","153","77","505","1043.6","934.2","883.4"
"SAT","Highest","2023-24","726","Griffin-Spalding County","0187","Griffin High School","All Students","Math Section Score - New","1973891.","37143","177","89","505","505.4","452.8","430.3"
"SAT","Highest","2023-24","726","Griffin-Spalding County","0187","Griffin High School","All Students","Reading Test  Score - New","1973891.","30895","141","71","N/A","272.2","246.5","233.1"
"SAT","Highest","2023-24","726","Griffin-Spalding County","0187","Griffin High School","All Students","WritLang Test  Score - New","1973891.","30900","141","71","N/A","266","234.9","220"
"SAT","Highest","2023-24","727","Stephens County","5050","Stephens County High School","All Students","Combined Test Score","1973891.","32979","43.3","43.3","505","1043.6","995.7","995.7"
"SAT","Highest","2023-24","727","Stephens County","5050","Stephens County High School","All Students","Math Section Score - New","1973891.","37143","60","60","505","505.4","470","470"
"SAT","Highest","2023-24","727","Stephens County","5050","Stephens County High School","All Students","Reading Test  Score - New","1973891.","30895","35","35","N/A","272.2","270","270"
"SAT","Highest","2023-24","727","Stephens County","5050","Stephens County High School","All Students","WritLang Test  Score - New","1973891.","30900","35","35","N/A","266","255.7","255.7"
"SAT","Highest","2023-24","728","Stewart County","0201","Stewart County High School","All Students","Combined Test Score","1973891.","32979","TFS","TFS","505","1043.6","TFS","TFS"
"SAT","Highest","2023-24","728","Stewart County","0201","Stewart County High School","All Students","Math Section Score - New","1973891.","37143","TFS","TFS","505","505.4","TFS","TFS"
"SAT","Highest","2023-24","728","Stewart County","0201","Stewart County High School","All Students","Reading Test  Score - New","1973891.","30895","TFS","TFS","N/A","272.2","TFS","TFS"
"SAT","Highest","2023-24","728","Stewart County","0201","Stewart County High School","All Students","WritLang Test  Score - New","1973891.","30900","TFS","TFS","N/A","266","TFS","TFS"
"SAT","Highest","2023-24","729","Sumter County","0396","Furlow Charter School","All Students","Combined Test Score","1973891.","32979","62.7","TFS","505","1043.6","904.8","TFS"
"SAT","Highest","2023-24","729","Sumter County","0396","Furlow Charter School","All Students","Math Section Score - New","1973891.","37143","68","TFS","505","505.4","439.3","TFS"
"SAT","Highest","2023-24","729","Sumter County","0396","Furlow Charter School","All Students","Reading Test  Score - New","1973891.","30895","60","TFS","N/A","272.2","240.3","TFS"
"SAT","Highest","2023-24","729","Sumter County","0396","Furlow Charter School","All Students","WritLang Test  Score - New","1973891.","30900","60","TFS","N/A","266","225.2","TFS"
"SAT","Highest","2023-24","729","Sumter County","0397","Sumter County High School","All Students","Combined Test Score","1973891.","32979","62.7","57.7","505","1043.6","904.8","892.4"
"SAT","Highest","2023-24","729","Sumter County","0397","Sumter County High School","All Students","Math Section Score - New","1973891.","37143","68","63","505","505.4","439.3","434.4"
"SAT","Highest","2023-24","729","Sumter County","0397","Sumter County High School","All Students","Reading Test  Score - New","1973891.","30895","60","55","N/A","272.2","240.3","237.8"
"SAT","Highest","2023-24","729","Sumter County","0397","Sumter County High School","All Students","WritLang Test  Score - New","1973891.","30900","60","55","N/A","266","225.2","220.2"
"SAT","Highest","2023-24","730","Talbot County","0190","Central Elementary/High School","All Students","Combined Test Score","1973891.","32979","TFS","TFS","505","1043.6","TFS","TFS"
"SAT","Highest","2023-24","730","Talbot County","0190","Central Elementary/High School","All Students","Math Section Score - New","1973891.","37143","TFS","TFS","505","505.4","TFS","TFS"
"SAT","Highest","2023-24","730","Talbot County","0190","Central Elementary/High School","All Students","Reading Test  Score - New","1973891.","30895","TFS","TFS","N/A","272.2","TFS","TFS"
"SAT","Highest","2023-24","730","Talbot County","0190","Central Elementary/High School","All Students","WritLang Test  Score - New","1973891.","30900","TFS","TFS","N/A","266","TFS","TFS"
"SAT","Highest","2023-24","731","Taliaferro County","0102","Taliaferro County School","All Students","Combined Test Score","1973891.","32979","TFS","TFS","505","1043.6","TFS","TFS"
"SAT","Highest","2023-24","731","Taliaferro County","0102","Taliaferro County School","All Students","Math Section Score - New","1973891.","37143","TFS","TFS","505","505.4","TFS","TFS"
"SAT","Highest","2023-24","731","Taliaferro County","0102","Taliaferro County School","All Students","Reading Test  Score - New","1973891.","30895","TFS","TFS","N/A","272.2","TFS","TFS"
"SAT","Highest","2023-24","731","Taliaferro County","0102","Taliaferro County School","All Students","WritLang Test  Score - New","1973891.","30900","TFS","TFS","N/A","266","TFS","TFS"
"SAT","Highest","2023-24","732","Tattnall County","0194","Tattnall County High School","All Students","Combined Test Score","1973891.","32979","41.3","41.3","505","1043.6","1000.5","1000.5"
"SAT","Highest","2023-24","732","Tattnall County","0194","Tattnall County High School","All Students","Math Section Score - New","1973891.","37143","46","46","505","505.4","485.9","485.9"
"SAT","Highest","2023-24","732","Tattnall County","0194","Tattnall County High School","All Students","Reading Test  Score - New","1973891.","30895","39","39","N/A","272.2","262.6","262.6"
"SAT","Highest","2023-24","732","Tattnall County","0194","Tattnall County High School","All Students","WritLang Test  Score - New","1973891.","30900","39","39","N/A","266","252.1","252.1"
"SAT","Highest","2023-24","733","Taylor County","0201","Taylor County High School","All Students","Combined Test Score","1973891.","32979","33.7","33.7","505","1043.6","938.2","938.2"
"SAT","Highest","2023-24","733","Taylor County","0201","Taylor County High School","All Students","Math Section Score - New","1973891.","37143","37","37","505","505.4","459.7","459.7"
"SAT","Highest","2023-24","733","Taylor County","0201","Taylor County High School","All Students","Reading Test  Score - New","1973891.","30895","32","32","N/A","272.2","244.4","244.4"
"SAT","Highest","2023-24","733","Taylor County","0201","Taylor County High School","All Students","WritLang Test  Score - New","1973891.","30900","32","32","N/A","266","234.1","234.1"
"SAT","Highest","2023-24","734","Telfair County","0201","Telfair County High School","All Students","Combined Test Score","1973891.","32979","27.3","27.3","505","1043.6","923.3","923.3"
"SAT","Highest","2023-24","734","Telfair County","0201","Telfair County High School","All Students","Math Section Score - New","1973891.","37143","28","28","505","505.4","450.7","450.7"
"SAT","Highest","2023-24","734","Telfair County","0201","Telfair County High School","All Students","Reading Test  Score - New","1973891.","30895","27","27","N/A","272.2","245.2","245.2"
"SAT","Highest","2023-24","734","Telfair County","0201","Telfair County High School","All Students","WritLang Test  Score - New","1973891.","30900","27","27","N/A","266","227.4","227.4"
"SAT","Highest","2023-24","735","Terrell County","0105","Terrell High School","All Students","Combined Test Score","1973891.","32979","29","29","505","1043.6","782.1","782.1"
"SAT","Highest","2023-24","735","Terrell County","0105","Terrell High School","All Students","Math Section Score - New","1973891.","37143","29","29","505","505.4","382.8","382.8"
"SAT","Highest","2023-24","735","Terrell County","0105","Terrell High School","All Students","Reading Test  Score - New","1973891.","30895","29","29","N/A","272.2","207.6","207.6"
